********************For 0th molecule****************
Z: 17.0 | positon: (0.03,-0.89,-0.48) | Expt.Chrg: -0.369 | Predicted: -0.151 | Diff: -0.218
Z: 1.0 | positon: (-2.05,-2.11,1.06) | Expt.Chrg: 0.166 | Predicted: 0.058 | Diff: 0.109
Z: 1.0 | positon: (-0.81,-2.06,1.80) | Expt.Chrg: 0.149 | Predicted: 0.058 | Diff: 0.092
Z: 1.0 | positon: (1.01,-3.22,-0.93) | Expt.Chrg: 0.037 | Predicted: 0.058 | Diff: -0.021
Z: 1.0 | positon: (-0.11,-0.35,-1.20) | Expt.Chrg: 0.123 | Predicted: 0.058 | Diff: 0.066
Z: 1.0 | positon: (2.65,1.06,0.06) | Expt.Chrg: 0.284 | Predicted: 0.058 | Diff: 0.227
Z: 1.0 | positon: (-1.82,0.08,1.65) | Expt.Chrg: 0.245 | Predicted: 0.058 | Diff: 0.188
Z: 1.0 | positon: (-1.41,1.97,0.94) | Expt.Chrg: 0.261 | Predicted: 0.058 | Diff: 0.203
Z: 1.0 | positon: (-4.01,1.33,-0.34) | Expt.Chrg: 0.268 | Predicted: 0.058 | Diff: 0.210
Z: 1.0 | positon: (-1.75,1.48,-2.73) | Expt.Chrg: 0.019 | Predicted: 0.058 | Diff: -0.039
******************************************************
********************For 13th molecule****************
Z: 6.0 | positon: (-0.18,-2.02,2.24) | Expt.Chrg: -0.241 | Predicted: -0.021 | Diff: -0.221
Z: 6.0 | positon: (-0.74,-1.16,0.87) | Expt.Chrg: -0.226 | Predicted: -0.019 | Diff: -0.207
Z: 6.0 | positon: (0.06,-2.17,-0.47) | Expt.Chrg: -0.486 | Predicted: -0.019 | Diff: -0.467
Z: 6.0 | positon: (1.69,-1.12,-0.46) | Expt.Chrg: 0.078 | Predicted: -0.019 | Diff: 0.097
Z: 8.0 | positon: (2.66,-0.60,-1.58) | Expt.Chrg: -0.509 | Predicted: -0.100 | Diff: -0.409
Z: 7.0 | positon: (1.94,0.88,0.82) | Expt.Chrg: -0.143 | Predicted: -0.063 | Diff: -0.080
Z: 6.0 | positon: (0.50,1.58,1.47) | Expt.Chrg: 0.272 | Predicted: -0.019 | Diff: 0.291
Z: 8.0 | positon: (1.25,1.97,2.29) | Expt.Chrg: -0.155 | Predicted: -0.100 | Diff: -0.054
Z: 7.0 | positon: (-0.12,0.53,0.13) | Expt.Chrg: -0.233 | Predicted: -0.061 | Diff: -0.172
Z: 6.0 | positon: (-1.28,1.35,-0.12) | Expt.Chrg: -0.215 | Predicted: -0.020 | Diff: -0.195
Z: 6.0 | positon: (-2.24,1.17,-0.89) | Expt.Chrg: -0.268 | Predicted: -0.021 | Diff: -0.248
Z: 16.0 | positon: (-1.95,-0.53,-0.81) | Expt.Chrg: 0.635 | Predicted: -0.115 | Diff: 0.749
Z: 1.0 | positon: (-0.44,-0.71,1.75) | Expt.Chrg: 0.177 | Predicted: 0.058 | Diff: 0.119
Z: 1.0 | positon: (-1.58,-2.35,1.98) | Expt.Chrg: 0.186 | Predicted: 0.058 | Diff: 0.128
Z: 1.0 | positon: (-0.19,-2.63,0.80) | Expt.Chrg: 0.336 | Predicted: 0.058 | Diff: 0.278
Z: 1.0 | positon: (0.82,-3.43,-0.50) | Expt.Chrg: 0.275 | Predicted: 0.058 | Diff: 0.217
Z: 1.0 | positon: (0.60,-1.14,-1.09) | Expt.Chrg: 0.189 | Predicted: 0.058 | Diff: 0.132
Z: 1.0 | positon: (4.13,1.90,0.11) | Expt.Chrg: 0.218 | Predicted: 0.058 | Diff: 0.161
Z: 1.0 | positon: (-2.98,1.88,1.47) | Expt.Chrg: 0.004 | Predicted: 0.058 | Diff: -0.054
Z: 1.0 | positon: (-1.65,1.62,1.29) | Expt.Chrg: 0.100 | Predicted: 0.058 | Diff: 0.042
Z: 1.0 | positon: (-4.42,0.65,-0.65) | Expt.Chrg: 0.021 | Predicted: 0.058 | Diff: -0.036
Z: 1.0 | positon: (-1.43,0.86,-0.64) | Expt.Chrg: -0.013 | Predicted: 0.058 | Diff: -0.070
******************************************************
********************For 14th molecule****************
Z: 6.0 | positon: (-0.77,-1.71,1.40) | Expt.Chrg: -0.259 | Predicted: -0.020 | Diff: -0.239
Z: 6.0 | positon: (-1.28,-0.76,0.77) | Expt.Chrg: -0.072 | Predicted: -0.019 | Diff: -0.054
Z: 6.0 | positon: (1.67,-1.08,-2.14) | Expt.Chrg: 0.209 | Predicted: -0.021 | Diff: 0.230
Z: 6.0 | positon: (2.21,-0.02,0.08) | Expt.Chrg: 0.092 | Predicted: -0.019 | Diff: 0.110
Z: 8.0 | positon: (2.83,-1.39,-1.55) | Expt.Chrg: -0.371 | Predicted: -0.101 | Diff: -0.270
Z: 7.0 | positon: (1.66,0.73,0.26) | Expt.Chrg: 0.006 | Predicted: -0.063 | Diff: 0.069
Z: 6.0 | positon: (0.45,-0.04,0.81) | Expt.Chrg: 0.003 | Predicted: -0.018 | Diff: 0.021
Z: 8.0 | positon: (0.09,2.28,1.74) | Expt.Chrg: -0.316 | Predicted: -0.100 | Diff: -0.217
Z: 7.0 | positon: (-0.51,0.85,1.01) | Expt.Chrg: -0.200 | Predicted: -0.063 | Diff: -0.136
Z: 6.0 | positon: (-2.28,1.04,-0.03) | Expt.Chrg: -0.265 | Predicted: -0.019 | Diff: -0.246
Z: 6.0 | positon: (-2.54,0.26,-1.16) | Expt.Chrg: -0.650 | Predicted: -0.021 | Diff: -0.629
Z: 16.0 | positon: (-2.75,-0.72,-1.57) | Expt.Chrg: 0.960 | Predicted: -0.113 | Diff: 1.073
Z: 1.0 | positon: (-1.22,-1.29,2.59) | Expt.Chrg: 0.248 | Predicted: 0.058 | Diff: 0.191
Z: 1.0 | positon: (-2.36,-2.43,0.92) | Expt.Chrg: 0.106 | Predicted: 0.058 | Diff: 0.049
Z: 1.0 | positon: (0.86,-2.85,0.95) | Expt.Chrg: 0.174 | Predicted: 0.058 | Diff: 0.116
Z: 1.0 | positon: (0.89,-2.78,-0.60) | Expt.Chrg: 0.025 | Predicted: 0.058 | Diff: -0.033
Z: 1.0 | positon: (0.75,-1.86,-1.58) | Expt.Chrg: 0.095 | Predicted: 0.058 | Diff: 0.037
Z: 1.0 | positon: (2.48,0.61,0.10) | Expt.Chrg: 0.091 | Predicted: 0.058 | Diff: 0.033
Z: 1.0 | positon: (-1.91,1.03,0.62) | Expt.Chrg: 0.049 | Predicted: 0.058 | Diff: -0.009
Z: 1.0 | positon: (-2.31,2.57,0.03) | Expt.Chrg: 0.103 | Predicted: 0.058 | Diff: 0.045
Z: 1.0 | positon: (-3.53,0.79,-0.05) | Expt.Chrg: 0.116 | Predicted: 0.058 | Diff: 0.058
Z: 1.0 | positon: (-1.52,1.42,-1.87) | Expt.Chrg: -0.141 | Predicted: 0.058 | Diff: -0.199
******************************************************
********************For 15th molecule****************
Z: 6.0 | positon: (-4.52,0.90,-0.28) | Expt.Chrg: -0.155 | Predicted: -0.021 | Diff: -0.134
Z: 6.0 | positon: (-1.23,1.11,0.53) | Expt.Chrg: -0.647 | Predicted: -0.019 | Diff: -0.628
Z: 16.0 | positon: (-1.85,0.05,0.10) | Expt.Chrg: 1.165 | Predicted: -0.115 | Diff: 1.280
Z: 6.0 | positon: (-1.20,-1.00,-0.12) | Expt.Chrg: -0.936 | Predicted: -0.018 | Diff: -0.918
Z: 6.0 | positon: (0.24,-1.18,0.65) | Expt.Chrg: -0.317 | Predicted: -0.017 | Diff: -0.300
Z: 16.0 | positon: (-1.35,-2.61,-0.57) | Expt.Chrg: 0.409 | Predicted: -0.113 | Diff: 0.522
Z: 6.0 | positon: (1.19,-1.46,-0.34) | Expt.Chrg: -0.000 | Predicted: -0.017 | Diff: 0.017
Z: 7.0 | positon: (1.54,-1.17,0.93) | Expt.Chrg: -0.130 | Predicted: -0.064 | Diff: -0.067
Z: 7.0 | positon: (2.08,0.25,0.41) | Expt.Chrg: -0.195 | Predicted: -0.063 | Diff: -0.132
Z: 6.0 | positon: (3.02,1.11,0.52) | Expt.Chrg: 0.183 | Predicted: -0.019 | Diff: 0.202
Z: 6.0 | positon: (0.78,0.77,-0.55) | Expt.Chrg: 0.187 | Predicted: -0.016 | Diff: 0.203
Z: 8.0 | positon: (1.05,2.52,0.27) | Expt.Chrg: -0.546 | Predicted: -0.099 | Diff: -0.447
Z: 1.0 | positon: (-5.28,1.27,0.26) | Expt.Chrg: 0.051 | Predicted: 0.058 | Diff: -0.007
Z: 1.0 | positon: (-3.31,1.69,0.26) | Expt.Chrg: 0.076 | Predicted: 0.058 | Diff: 0.018
Z: 1.0 | positon: (-3.65,1.27,1.10) | Expt.Chrg: 0.112 | Predicted: 0.058 | Diff: 0.054
Z: 1.0 | positon: (-1.72,2.59,0.76) | Expt.Chrg: 0.244 | Predicted: 0.058 | Diff: 0.185
Z: 1.0 | positon: (-3.53,0.16,1.59) | Expt.Chrg: -0.061 | Predicted: 0.058 | Diff: -0.119
Z: 1.0 | positon: (-1.03,-2.65,1.30) | Expt.Chrg: 0.117 | Predicted: 0.058 | Diff: 0.059
Z: 1.0 | positon: (0.68,-3.20,1.27) | Expt.Chrg: 0.122 | Predicted: 0.058 | Diff: 0.064
Z: 1.0 | positon: (3.25,0.65,2.54) | Expt.Chrg: 0.144 | Predicted: 0.058 | Diff: 0.086
Z: 1.0 | positon: (3.65,-0.43,1.12) | Expt.Chrg: 0.238 | Predicted: 0.058 | Diff: 0.180
Z: 1.0 | positon: (3.15,1.51,0.86) | Expt.Chrg: -0.061 | Predicted: 0.058 | Diff: -0.119
******************************************************
********************For 16th molecule****************
Z: 6.0 | positon: (-3.84,1.72,-0.27) | Expt.Chrg: -0.109 | Predicted: -0.020 | Diff: -0.089
Z: 6.0 | positon: (-2.49,0.79,0.33) | Expt.Chrg: -0.472 | Predicted: -0.020 | Diff: -0.452
Z: 16.0 | positon: (-1.64,1.00,-1.15) | Expt.Chrg: 0.526 | Predicted: -0.116 | Diff: 0.641
Z: 6.0 | positon: (0.10,0.32,-1.26) | Expt.Chrg: -0.469 | Predicted: -0.016 | Diff: -0.453
Z: 6.0 | positon: (-0.36,-1.33,-1.25) | Expt.Chrg: -0.016 | Predicted: -0.018 | Diff: 0.001
Z: 16.0 | positon: (-1.96,-3.17,-0.73) | Expt.Chrg: 0.175 | Predicted: -0.112 | Diff: 0.287
Z: 6.0 | positon: (0.00,-1.69,0.53) | Expt.Chrg: -0.356 | Predicted: -0.018 | Diff: -0.338
Z: 7.0 | positon: (1.85,-1.10,0.16) | Expt.Chrg: -0.350 | Predicted: -0.062 | Diff: -0.288
Z: 7.0 | positon: (1.70,0.51,0.14) | Expt.Chrg: -0.032 | Predicted: -0.064 | Diff: 0.031
Z: 6.0 | positon: (3.17,1.03,0.86) | Expt.Chrg: -0.105 | Predicted: -0.018 | Diff: -0.087
Z: 6.0 | positon: (0.90,0.87,-0.08) | Expt.Chrg: -0.020 | Predicted: -0.018 | Diff: -0.002
Z: 8.0 | positon: (0.80,1.28,0.80) | Expt.Chrg: 0.016 | Predicted: -0.099 | Diff: 0.115
Z: 1.0 | positon: (-4.12,1.43,1.57) | Expt.Chrg: -0.068 | Predicted: 0.058 | Diff: -0.126
Z: 1.0 | positon: (-3.92,2.36,-0.27) | Expt.Chrg: -0.043 | Predicted: 0.058 | Diff: -0.101
Z: 1.0 | positon: (-5.04,1.15,-1.13) | Expt.Chrg: 0.134 | Predicted: 0.058 | Diff: 0.076
Z: 1.0 | positon: (-2.68,1.25,1.01) | Expt.Chrg: 0.054 | Predicted: 0.058 | Diff: -0.004
Z: 1.0 | positon: (-3.58,-0.01,1.38) | Expt.Chrg: 0.112 | Predicted: 0.058 | Diff: 0.054
Z: 1.0 | positon: (-1.55,-2.77,1.11) | Expt.Chrg: 0.267 | Predicted: 0.058 | Diff: 0.209
Z: 1.0 | positon: (0.58,-3.42,0.45) | Expt.Chrg: 0.010 | Predicted: 0.058 | Diff: -0.048
Z: 1.0 | positon: (2.87,0.38,1.96) | Expt.Chrg: 0.235 | Predicted: 0.058 | Diff: 0.177
Z: 1.0 | positon: (4.28,-0.27,1.11) | Expt.Chrg: 0.285 | Predicted: 0.058 | Diff: 0.227
Z: 1.0 | positon: (2.99,2.18,0.32) | Expt.Chrg: 0.227 | Predicted: 0.058 | Diff: 0.169
******************************************************
********************For 17th molecule****************
Z: 6.0 | positon: (-3.73,0.88,0.59) | Expt.Chrg: -0.425 | Predicted: -0.021 | Diff: -0.404
Z: 6.0 | positon: (-3.39,1.46,0.56) | Expt.Chrg: -0.237 | Predicted: -0.021 | Diff: -0.216
Z: 16.0 | positon: (-1.91,0.02,-0.53) | Expt.Chrg: 0.475 | Predicted: -0.115 | Diff: 0.589
Z: 6.0 | positon: (0.84,0.33,-1.41) | Expt.Chrg: 0.285 | Predicted: -0.018 | Diff: 0.303
Z: 6.0 | positon: (-0.47,-1.08,0.43) | Expt.Chrg: -0.277 | Predicted: -0.018 | Diff: -0.259
Z: 16.0 | positon: (-1.20,-2.89,-1.12) | Expt.Chrg: -0.082 | Predicted: -0.112 | Diff: 0.030
Z: 6.0 | positon: (0.81,-1.11,0.73) | Expt.Chrg: -0.125 | Predicted: -0.017 | Diff: -0.108
Z: 7.0 | positon: (2.09,-1.50,-0.10) | Expt.Chrg: -0.332 | Predicted: -0.062 | Diff: -0.270
Z: 7.0 | positon: (2.93,1.73,0.38) | Expt.Chrg: -0.133 | Predicted: -0.063 | Diff: -0.070
Z: 6.0 | positon: (3.81,0.23,0.55) | Expt.Chrg: 0.219 | Predicted: -0.018 | Diff: 0.237
Z: 6.0 | positon: (1.63,0.04,-0.32) | Expt.Chrg: -0.086 | Predicted: -0.016 | Diff: -0.069
Z: 8.0 | positon: (0.61,0.90,-0.00) | Expt.Chrg: -0.381 | Predicted: -0.099 | Diff: -0.282
Z: 1.0 | positon: (-5.00,1.83,1.42) | Expt.Chrg: -0.056 | Predicted: 0.058 | Diff: -0.114
Z: 1.0 | positon: (-3.95,2.22,-0.70) | Expt.Chrg: 0.271 | Predicted: 0.058 | Diff: 0.213
Z: 1.0 | positon: (-4.53,0.67,-0.18) | Expt.Chrg: 0.175 | Predicted: 0.058 | Diff: 0.117
Z: 1.0 | positon: (-1.75,0.78,1.21) | Expt.Chrg: 0.065 | Predicted: 0.058 | Diff: 0.007
Z: 1.0 | positon: (-2.50,0.36,0.69) | Expt.Chrg: 0.168 | Predicted: 0.058 | Diff: 0.110
Z: 1.0 | positon: (-2.35,-3.36,0.49) | Expt.Chrg: 0.080 | Predicted: 0.058 | Diff: 0.022
Z: 1.0 | positon: (1.58,-2.56,0.63) | Expt.Chrg: 0.413 | Predicted: 0.058 | Diff: 0.355
Z: 1.0 | positon: (2.87,0.71,2.14) | Expt.Chrg: -0.074 | Predicted: 0.058 | Diff: -0.132
Z: 1.0 | positon: (4.20,0.09,0.85) | Expt.Chrg: -0.128 | Predicted: 0.058 | Diff: -0.186
Z: 1.0 | positon: (2.91,1.39,1.30) | Expt.Chrg: 0.185 | Predicted: 0.058 | Diff: 0.127
******************************************************
********************For 18th molecule****************
Z: 6.0 | positon: (-4.35,1.93,0.85) | Expt.Chrg: -0.217 | Predicted: -0.020 | Diff: -0.197
Z: 6.0 | positon: (-2.71,0.19,0.80) | Expt.Chrg: -0.097 | Predicted: -0.021 | Diff: -0.076
Z: 16.0 | positon: (-3.30,0.96,-1.42) | Expt.Chrg: 0.269 | Predicted: -0.112 | Diff: 0.381
Z: 6.0 | positon: (-0.07,0.21,-0.95) | Expt.Chrg: -0.465 | Predicted: -0.018 | Diff: -0.447
Z: 6.0 | positon: (-0.18,-1.49,0.13) | Expt.Chrg: 0.109 | Predicted: -0.018 | Diff: 0.127
Z: 16.0 | positon: (-1.52,-2.15,-1.96) | Expt.Chrg: 0.162 | Predicted: -0.112 | Diff: 0.273
Z: 6.0 | positon: (1.76,-2.94,1.36) | Expt.Chrg: -0.130 | Predicted: -0.019 | Diff: -0.111
Z: 7.0 | positon: (1.92,-1.40,-0.04) | Expt.Chrg: 0.136 | Predicted: -0.062 | Diff: 0.199
Z: 7.0 | positon: (2.11,-0.61,0.59) | Expt.Chrg: -0.035 | Predicted: -0.063 | Diff: 0.028
Z: 6.0 | positon: (2.58,0.15,1.51) | Expt.Chrg: -0.296 | Predicted: -0.020 | Diff: -0.276
Z: 6.0 | positon: (-0.12,0.79,-0.21) | Expt.Chrg: -0.349 | Predicted: -0.018 | Diff: -0.330
Z: 8.0 | positon: (1.82,1.95,-1.04) | Expt.Chrg: -0.114 | Predicted: -0.099 | Diff: -0.015
Z: 1.0 | positon: (-4.29,1.80,1.25) | Expt.Chrg: -0.157 | Predicted: 0.058 | Diff: -0.215
Z: 1.0 | positon: (-3.58,1.78,0.34) | Expt.Chrg: 0.045 | Predicted: 0.058 | Diff: -0.013
Z: 1.0 | positon: (-4.08,0.58,0.60) | Expt.Chrg: 0.217 | Predicted: 0.058 | Diff: 0.159
Z: 1.0 | positon: (-3.02,1.06,1.18) | Expt.Chrg: 0.094 | Predicted: 0.058 | Diff: 0.036
Z: 1.0 | positon: (-3.42,0.43,0.59) | Expt.Chrg: -0.049 | Predicted: 0.058 | Diff: -0.107
Z: 1.0 | positon: (-2.07,-2.71,0.64) | Expt.Chrg: 0.032 | Predicted: 0.058 | Diff: -0.026
Z: 1.0 | positon: (0.97,-3.44,0.03) | Expt.Chrg: 0.113 | Predicted: 0.058 | Diff: 0.055
Z: 1.0 | positon: (2.99,1.10,2.21) | Expt.Chrg: 0.319 | Predicted: 0.058 | Diff: 0.261
Z: 1.0 | positon: (4.06,0.48,0.82) | Expt.Chrg: 0.069 | Predicted: 0.058 | Diff: 0.011
Z: 1.0 | positon: (2.61,1.71,0.65) | Expt.Chrg: 0.342 | Predicted: 0.058 | Diff: 0.284
******************************************************
********************For 19th molecule****************
Z: 6.0 | positon: (-1.97,-0.94,-2.45) | Expt.Chrg: -0.112 | Predicted: -0.042 | Diff: -0.070
Z: 6.0 | positon: (-1.35,-0.42,-0.75) | Expt.Chrg: -0.227 | Predicted: -0.040 | Diff: -0.187
Z: 7.0 | positon: (0.37,0.23,0.05) | Expt.Chrg: -0.445 | Predicted: -0.065 | Diff: -0.380
Z: 6.0 | positon: (1.41,1.83,-0.29) | Expt.Chrg: 0.158 | Predicted: -0.041 | Diff: 0.199
Z: 8.0 | positon: (0.61,1.57,-0.87) | Expt.Chrg: -0.147 | Predicted: -0.076 | Diff: -0.071
Z: 16.0 | positon: (3.16,0.51,-1.08) | Expt.Chrg: 0.181 | Predicted: 0.022 | Diff: 0.159
Z: 16.0 | positon: (3.39,-0.82,0.07) | Expt.Chrg: 0.181 | Predicted: 0.022 | Diff: 0.159
Z: 6.0 | positon: (1.10,-1.66,0.42) | Expt.Chrg: 0.225 | Predicted: -0.041 | Diff: 0.265
Z: 8.0 | positon: (0.77,-1.93,1.91) | Expt.Chrg: -0.566 | Predicted: -0.076 | Diff: -0.490
Z: 6.0 | positon: (-1.70,0.10,1.37) | Expt.Chrg: 0.159 | Predicted: -0.041 | Diff: 0.200
Z: 8.0 | positon: (-2.55,0.22,0.92) | Expt.Chrg: -0.185 | Predicted: -0.076 | Diff: -0.109
Z: 8.0 | positon: (-1.00,2.21,1.28) | Expt.Chrg: -0.019 | Predicted: -0.076 | Diff: 0.057
Z: 1.0 | positon: (-2.85,-0.10,-0.67) | Expt.Chrg: 0.419 | Predicted: 0.106 | Diff: 0.313
Z: 1.0 | positon: (-2.08,0.88,-2.24) | Expt.Chrg: 0.031 | Predicted: 0.106 | Diff: -0.075
Z: 1.0 | positon: (-0.67,-1.00,-1.42) | Expt.Chrg: 0.166 | Predicted: 0.106 | Diff: 0.060
Z: 1.0 | positon: (-1.94,-1.86,1.02) | Expt.Chrg: -0.052 | Predicted: 0.106 | Diff: -0.158
Z: 1.0 | positon: (-1.98,-0.13,2.77) | Expt.Chrg: 0.233 | Predicted: 0.106 | Diff: 0.128
******************************************************
********************For 20th molecule****************
Z: 6.0 | positon: (-1.58,-0.47,-2.10) | Expt.Chrg: -0.141 | Predicted: -0.041 | Diff: -0.100
Z: 6.0 | positon: (-1.62,0.20,-0.33) | Expt.Chrg: -0.084 | Predicted: -0.041 | Diff: -0.042
Z: 7.0 | positon: (-0.30,-1.04,-0.56) | Expt.Chrg: -0.425 | Predicted: -0.065 | Diff: -0.360
Z: 6.0 | positon: (0.93,1.52,-0.76) | Expt.Chrg: 0.188 | Predicted: -0.041 | Diff: 0.228
Z: 8.0 | positon: (0.51,2.25,-1.61) | Expt.Chrg: -0.294 | Predicted: -0.076 | Diff: -0.218
Z: 16.0 | positon: (3.64,1.29,-1.22) | Expt.Chrg: -0.013 | Predicted: 0.025 | Diff: -0.038
Z: 16.0 | positon: (3.11,-1.09,0.45) | Expt.Chrg: 0.210 | Predicted: 0.022 | Diff: 0.188
Z: 6.0 | positon: (0.95,-1.17,-0.12) | Expt.Chrg: 0.172 | Predicted: -0.041 | Diff: 0.213
Z: 8.0 | positon: (1.56,-2.42,1.70) | Expt.Chrg: -0.222 | Predicted: -0.076 | Diff: -0.147
Z: 6.0 | positon: (-1.96,1.10,1.13) | Expt.Chrg: 0.338 | Predicted: -0.042 | Diff: 0.381
Z: 8.0 | positon: (-1.96,0.28,2.01) | Expt.Chrg: -0.438 | Predicted: -0.076 | Diff: -0.362
Z: 8.0 | positon: (-1.21,1.60,0.04) | Expt.Chrg: -0.356 | Predicted: -0.077 | Diff: -0.279
Z: 1.0 | positon: (-3.00,-0.27,-1.16) | Expt.Chrg: 0.218 | Predicted: 0.106 | Diff: 0.113
Z: 1.0 | positon: (-0.94,0.18,-2.31) | Expt.Chrg: 0.107 | Predicted: 0.106 | Diff: 0.001
Z: 1.0 | positon: (-1.66,-1.75,-2.39) | Expt.Chrg: 0.194 | Predicted: 0.106 | Diff: 0.089
Z: 1.0 | positon: (-0.74,-1.41,0.71) | Expt.Chrg: 0.381 | Predicted: 0.106 | Diff: 0.275
Z: 1.0 | positon: (-2.15,-0.85,3.00) | Expt.Chrg: 0.165 | Predicted: 0.106 | Diff: 0.060
******************************************************
********************For 21th molecule****************
Z: 6.0 | positon: (-2.65,-0.24,-0.89) | Expt.Chrg: -0.092 | Predicted: -0.041 | Diff: -0.052
Z: 6.0 | positon: (-1.64,0.02,0.37) | Expt.Chrg: -0.049 | Predicted: -0.041 | Diff: -0.009
Z: 7.0 | positon: (0.74,0.13,-0.09) | Expt.Chrg: -0.272 | Predicted: -0.065 | Diff: -0.207
Z: 6.0 | positon: (1.87,1.00,-0.19) | Expt.Chrg: -1.335 | Predicted: -0.040 | Diff: -1.294
Z: 8.0 | positon: (0.24,1.45,-0.75) | Expt.Chrg: -0.310 | Predicted: -0.076 | Diff: -0.234
Z: 16.0 | positon: (2.05,1.40,-0.22) | Expt.Chrg: 2.410 | Predicted: 0.018 | Diff: 2.392
Z: 16.0 | positon: (2.61,-1.78,-0.09) | Expt.Chrg: 0.580 | Predicted: 0.021 | Diff: 0.559
Z: 6.0 | positon: (1.14,-0.93,-0.35) | Expt.Chrg: -0.102 | Predicted: -0.040 | Diff: -0.062
Z: 8.0 | positon: (1.30,-2.70,0.44) | Expt.Chrg: -0.693 | Predicted: -0.075 | Diff: -0.618
Z: 6.0 | positon: (-1.43,0.03,0.60) | Expt.Chrg: 0.243 | Predicted: -0.040 | Diff: 0.284
Z: 8.0 | positon: (-1.92,-0.31,2.22) | Expt.Chrg: -0.735 | Predicted: -0.076 | Diff: -0.659
Z: 8.0 | positon: (-1.27,1.53,-0.10) | Expt.Chrg: -0.192 | Predicted: -0.076 | Diff: -0.116
Z: 1.0 | positon: (-3.12,0.78,-1.53) | Expt.Chrg: 0.205 | Predicted: 0.106 | Diff: 0.099
Z: 1.0 | positon: (-1.16,1.19,-2.87) | Expt.Chrg: -0.143 | Predicted: 0.106 | Diff: -0.250
Z: 1.0 | positon: (-1.45,-1.30,-1.58) | Expt.Chrg: 0.242 | Predicted: 0.106 | Diff: 0.136
Z: 1.0 | positon: (-1.34,-2.01,-0.03) | Expt.Chrg: 0.014 | Predicted: 0.106 | Diff: -0.093
Z: 1.0 | positon: (-2.19,0.41,2.61) | Expt.Chrg: 0.230 | Predicted: 0.106 | Diff: 0.124
******************************************************
********************For 22th molecule****************
Z: 8.0 | positon: (3.04,0.87,0.74) | Expt.Chrg: -0.641 | Predicted: -0.098 | Diff: -0.543
Z: 6.0 | positon: (1.85,-0.38,-0.24) | Expt.Chrg: 0.056 | Predicted: -0.054 | Diff: 0.110
Z: 6.0 | positon: (0.68,2.50,-0.49) | Expt.Chrg: -0.636 | Predicted: -0.054 | Diff: -0.583
Z: 16.0 | positon: (0.17,1.70,-1.14) | Expt.Chrg: 1.069 | Predicted: -0.029 | Diff: 1.098
Z: 16.0 | positon: (-2.08,0.51,0.38) | Expt.Chrg: 0.888 | Predicted: -0.025 | Diff: 0.913
Z: 8.0 | positon: (-2.19,0.45,1.73) | Expt.Chrg: -0.791 | Predicted: -0.098 | Diff: -0.693
Z: 8.0 | positon: (-3.44,0.44,-1.41) | Expt.Chrg: -0.259 | Predicted: -0.098 | Diff: -0.161
Z: 6.0 | positon: (-0.06,-1.64,-0.64) | Expt.Chrg: 0.224 | Predicted: -0.053 | Diff: 0.277
Z: 6.0 | positon: (0.13,0.41,0.51) | Expt.Chrg: -0.441 | Predicted: -0.051 | Diff: -0.389
Z: 8.0 | positon: (1.38,-2.26,0.65) | Expt.Chrg: -0.434 | Predicted: -0.098 | Diff: -0.336
Z: 1.0 | positon: (3.35,0.52,1.25) | Expt.Chrg: 0.164 | Predicted: 0.082 | Diff: 0.082
Z: 1.0 | positon: (1.49,1.06,-0.73) | Expt.Chrg: -0.016 | Predicted: 0.082 | Diff: -0.098
Z: 1.0 | positon: (0.25,1.22,0.26) | Expt.Chrg: -0.055 | Predicted: 0.082 | Diff: -0.137
Z: 1.0 | positon: (2.10,2.16,0.27) | Expt.Chrg: 0.464 | Predicted: 0.082 | Diff: 0.382
Z: 1.0 | positon: (-1.29,-1.69,0.12) | Expt.Chrg: 0.300 | Predicted: 0.082 | Diff: 0.218
Z: 1.0 | positon: (0.13,-1.55,-1.16) | Expt.Chrg: -0.095 | Predicted: 0.082 | Diff: -0.177
Z: 1.0 | positon: (0.74,-0.59,2.60) | Expt.Chrg: -0.109 | Predicted: 0.082 | Diff: -0.191
Z: 1.0 | positon: (1.70,-1.41,1.73) | Expt.Chrg: 0.311 | Predicted: 0.082 | Diff: 0.229
******************************************************
********************For 23th molecule****************
Z: 8.0 | positon: (2.64,-0.04,0.79) | Expt.Chrg: -0.439 | Predicted: -0.098 | Diff: -0.341
Z: 6.0 | positon: (1.10,0.04,0.85) | Expt.Chrg: -0.179 | Predicted: -0.053 | Diff: -0.126
Z: 6.0 | positon: (1.19,2.29,-0.72) | Expt.Chrg: -0.246 | Predicted: -0.054 | Diff: -0.192
Z: 16.0 | positon: (-1.12,1.01,-1.71) | Expt.Chrg: 0.025 | Predicted: -0.025 | Diff: 0.050
Z: 16.0 | positon: (-1.37,-0.05,-0.47) | Expt.Chrg: 1.308 | Predicted: -0.029 | Diff: 1.337
Z: 8.0 | positon: (-2.04,0.66,0.98) | Expt.Chrg: -0.659 | Predicted: -0.098 | Diff: -0.561
Z: 8.0 | positon: (-3.22,-1.35,-0.99) | Expt.Chrg: -0.018 | Predicted: -0.098 | Diff: 0.079
Z: 6.0 | positon: (-0.81,-0.93,-0.57) | Expt.Chrg: -0.970 | Predicted: -0.053 | Diff: -0.918
Z: 6.0 | positon: (-0.01,-1.38,0.45) | Expt.Chrg: 0.118 | Predicted: -0.053 | Diff: 0.171
Z: 8.0 | positon: (1.73,-2.35,0.96) | Expt.Chrg: -0.240 | Predicted: -0.098 | Diff: -0.142
